Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
20350,48.8627466,2.6322264,83.321,9.472,9.45,1547385615495000,159,3
20405,48.8627419,2.6322261,83.319,9.469,9.47,1547385615550000,159,3
20460,48.8627371,2.6322258,83.311,9.59,9.47,1547385615605000,159,3
20515,48.8627322,2.6322257,83.308,9.653,9.59,1547385615660000,159,3
20570,48.8627276,2.6322255,83.314,9.559,9.65,1547385615715000,159,3
20625,48.8627229,2.6322254,83.328,9.564,9.56,1547385615770000,159,3
20680,48.8627181,2.6322252,83.327,9.613,9.56,1547385615825000,159,3
20735,48.8627132,2.632225,83.315,9.704,9.61,1547385615880000,159,3
20790,48.8627084,2.6322253,83.297,9.673,9.7,1547385615935000,159,3
20845,48.8627035,2.6322256,83.283,9.701,9.67,1547385615990000,159,3
20900,48.8626988,2.6322255,83.292,9.662,9.7,1547385616045000,159,3
20955,48.8626941,2.632225,83.319,9.672,9.66,1547385616100000,159,3
21010,48.8626895,2.6322246,83.363,9.747,9.67,1547385616155000,159,3
21065,48.8626847,2.6322243,83.389,9.768,9.75,1547385616210000,159,3
21120,48.8626797,2.632224,83.374,9.878,9.77,1547385616265000,159,3
21175,48.8626752,2.6322235,83.375,9.674,9.88,1547385616320000,159,3
21230,48.8626705,2.6322236,83.369,9.535,9.67,1547385616375000,159,3
21285,48.8626656,2.6322237,83.336,9.666,9.53,1547385616430000,159,3
21340,48.8626606,2.6322238,83.318,9.76,9.67,1547385616485000,159,3
21395,48.8626559,2.6322237,83.308,9.687,9.76,1547385616540000,159,3
21450,48.8626512,2.6322233,83.313,9.642,9.69,1547385616595000,159,3
21505,48.8626463,2.6322233,83.315,9.771,9.64,1547385616650000,159,3
21560,48.8626414,2.6322232,83.306,9.867,9.77,1547385616705000,159,3
21615,48.8626366,2.632223,83.299,9.825,9.87,1547385616760000,159,3
21670,48.8626318,2.6322227,83.299,9.783,9.83,1547385616815000,159,3
21725,48.862627,2.6322223,83.292,9.819,9.78,1547385616870000,159,3
21780,48.862622,2.6322221,83.274,9.935,9.82,1547385616925000,159,3
21835,48.8626169,2.6322218,83.257,10.047,9.94,1547385616980000,159,3
21890,48.8626118,2.6322216,83.234,10.135,10.05,1547385617035000,159,3
21945,48.8626067,2.6322214,83.22,10.106,10.14,1547385617090000,159,3
22000,48.862602,2.6322211,83.261,10.018,10.11,1547385617145000,159,3
22054,48.8625972,2.632221,83.281,10.079,10.02,1547385617199000,159,3
22109,48.8625919,2.6322214,83.261,10.237,10.08,1547385617254000,159,3
22164,48.8625869,2.6322222,83.254,10.223,10.24,1547385617309000,159,3
22219,48.862582,2.6322228,83.255,10.111,10.22,1547385617364000,159,3
22274,48.862577,2.6322235,83.235,10.195,10.11,1547385617419000,159,3
22329,48.8625721,2.6322243,83.257,10.139,10.2,1547385617474000,159,3
22384,48.8625674,2.632225,83.322,10.022,10.14,1547385617529000,159,3
22439,48.8625623,2.6322254,83.337,10.141,10.02,1547385617584000,159,3
22494,48.8625574,2.6322259,83.333,10.084,10.14,1547385617639000,159,3
22549,48.8625528,2.6322265,83.368,9.911,10.08,1547385617694000,159,3
22605,48.8625481,2.6322272,83.376,9.784,9.91,1547385617750000,159,3
22659,48.8625431,2.6322282,83.354,9.832,9.78,1547385617804000,159,3
22714,48.8625382,2.6322292,83.325,9.841,9.83,1547385617859000,159,3
22769,48.8625333,2.6322301,83.317,9.843,9.84,1547385617914000,159,3
22825,48.8625285,2.6322311,83.312,9.789,9.84,1547385617970000,159,3
22879,48.8625236,2.632232,83.304,9.882,9.79,1547385618024000,159,3
22934,48.8625189,2.6322327,83.3,9.781,9.88,1547385618079000,159,3
22989,48.8625142,2.6322337,83.312,9.756,9.78,1547385618134000,159,3
23045,48.8625097,2.6322345,83.382,9.697,9.76,1547385618190000,159,3
23100,48.8625049,2.6322356,83.394,9.74,9.7,1547385618245000,159,3
23155,48.8625003,2.6322369,83.385,9.63,9.74,1547385618300000,159,3
23210,48.8624955,2.6322385,83.372,9.676,9.63,1547385618355000,159,3
23265,48.8624907,2.6322396,83.397,9.779,9.68,1547385618410000,159,3
23320,48.8624865,2.6322405,83.473,9.516,9.78,1547385618465000,159,3
23375,48.8624821,2.6322415,83.502,9.401,9.52,1547385618520000,159,3
23430,48.8624775,2.6322427,83.516,9.376,9.4,1547385618575000,159,3
23485,48.8624729,2.6322436,83.5,9.373,9.38,1547385618630000,159,3
23540,48.8624683,2.6322444,83.507,9.385,9.37,1547385618685000,159,3
23595,48.8624639,2.6322448,83.534,9.264,9.38,1547385618740000,159,3
23650,48.8624596,2.6322454,83.531,9.047,9.26,1547385618795000,159,3
23705,48.8624551,2.6322464,83.491,8.993,9.05,1547385618850000,159,3
23760,48.8624506,2.6322478,83.477,9.025,8.99,1547385618905000,159,3
23815,48.862446,2.6322489,83.471,9.143,9.02,1547385618960000,159,3
23870,48.8624418,2.6322493,83.481,8.953,9.14,1547385619015000,159,3
23925,48.8624373,2.6322499,83.472,8.982,8.95,1547385619070000,159,3
23980,48.8624327,2.6322508,83.426,9.049,8.98,1547385619125000,159,3
24035,48.8624281,2.6322513,83.414,9.112,9.05,1547385619180000,159,3
24090,48.8624234,2.6322517,83.414,9.266,9.11,1547385619235000,159,3
24145,48.8624188,2.6322524,83.418,9.275,9.27,1547385619290000,159,3
24200,48.8624143,2.6322533,83.405,9.231,9.27,1547385619345000,159,3
24255,48.8624097,2.632254,83.423,9.303,9.23,1547385619400000,159,3
24310,48.8624052,2.6322546,83.481,9.375,9.3,1547385619455000,159,3
24365,48.8624008,2.6322552,83.512,9.304,9.37,1547385619510000,159,3
24420,48.8623961,2.632256,83.49,9.365,9.3,1547385619565000,159,3
24475,48.8623914,2.6322569,83.493,9.418,9.37,1547385619620000,159,3
24530,48.8623868,2.6322572,83.498,9.371,9.42,1547385619675000,159,3
24585,48.8623826,2.6322573,83.541,9.178,9.37,1547385619730000,159,3
24640,48.8623784,2.6322574,83.611,9.045,9.18,1547385619785000,159,3
24695,48.8623742,2.6322576,83.639,8.911,9.05,1547385619840000,159,3
24750,48.8623696,2.6322583,83.606,9.002,8.91,1547385619895000,159,3
24805,48.8623648,2.6322588,83.542,9.127,9,1547385619950000,159,3
24860,48.8623603,2.6322592,83.551,9.132,9.13,1547385620005000,159,3
24915,48.8623559,2.6322594,83.574,9.112,9.13,1547385620060000,159,3
24970,48.8623515,2.6322593,83.6,9.073,9.11,1547385620115000,159,3
25025,48.8623471,2.6322593,83.615,9.021,9.07,1547385620170000,159,3
25079,48.8623425,2.6322593,83.579,9.039,9.02,1547385620224000,159,3
25134,48.8623379,2.6322593,83.561,9.102,9.04,1547385620279000,159,3
25189,48.8623333,2.6322592,83.569,9.21,9.1,1547385620334000,159,3
25244,48.8623289,2.6322592,83.589,9.135,9.21,1547385620389000,159,3
25299,48.8623244,2.6322594,83.583,9.029,9.14,1547385620444000,159,3
25354,48.8623199,2.6322597,83.55,9.035,9.03,1547385620499000,159,3
25409,48.8623154,2.6322599,83.548,9.027,9.03,1547385620554000,159,3
25464,48.862311,2.6322599,83.561,9.014,9.03,1547385620609000,159,3
25519,48.8623066,2.63226,83.568,8.946,9.01,1547385620664000,159,3
25574,48.8623021,2.6322598,83.596,9.056,8.95,1547385620719000,159,3
25630,48.8622977,2.6322596,83.608,9.082,9.06,1547385620775000,159,3
25684,48.8622933,2.632259,83.607,8.965,9.08,1547385620829000,159,3
25739,48.862289,2.6322583,83.611,8.898,8.96,1547385620884000,159,3
25794,48.8622847,2.6322579,83.605,8.822,8.9,1547385620939000,159,3
25850,48.8622805,2.6322576,83.593,8.708,8.82,1547385620995000,159,3
25904,48.8622761,2.6322572,83.588,8.735,8.71,1547385621049000,159,3
25959,48.8622718,2.632257,83.598,8.77,8.74,1547385621104000,159,3
26014,48.8622675,2.6322569,83.621,8.714,8.77,1547385621159000,159,3
26070,48.8622632,2.6322568,83.63,8.743,8.71,1547385621215000,159,3
26125,48.8622589,2.6322567,83.644,8.712,8.74,1547385621270000,159,3
26180,48.8622547,2.6322567,83.654,8.7,8.71,1547385621325000,159,3
26235,48.8622503,2.6322569,83.658,8.75,8.7,1547385621380000,159,3
26290,48.8622459,2.632257,83.656,8.734,8.75,1547385621435000,159,3
26345,48.8622415,2.6322572,83.665,8.824,8.73,1547385621490000,159,3
26400,48.8622373,2.6322571,83.685,8.745,8.82,1547385621545000,159,3
26455,48.8622329,2.632257,83.693,8.777,8.75,1547385621600000,159,3
26510,48.8622284,2.6322572,83.657,8.803,8.78,1547385621655000,159,3
26565,48.8622239,2.6322576,83.616,8.836,8.8,1547385621710000,159,3
26620,48.8622195,2.6322577,83.601,8.817,8.84,1547385621765000,159,3
26675,48.862215,2.632258,83.597,8.929,8.82,1547385621820000,159,3
26730,48.8622106,2.6322579,83.563,8.793,8.93,1547385621875000,159,3
26785,48.8622064,2.6322578,83.537,8.687,8.79,1547385621930000,159,3
26840,48.8622021,2.6322578,83.526,8.649,8.69,1547385621985000,159,3
26895,48.8621978,2.6322576,83.513,8.631,8.65,1547385622040000,159,3
26950,48.8621933,2.6322576,83.473,8.707,8.63,1547385622095000,159,3
27005,48.8621889,2.6322581,83.452,8.793,8.71,1547385622150000,159,3
27060,48.8621846,2.6322584,83.463,8.804,8.79,1547385622205000,159,3
27115,48.8621804,2.6322585,83.483,8.725,8.8,1547385622260000,159,3
27170,48.862176,2.632259,83.473,8.748,8.73,1547385622315000,159,3
27225,48.8621713,2.6322595,83.422,8.958,8.75,1547385622370000,159,3
27280,48.8621667,2.6322598,83.42,9.105,8.96,1547385622425000,159,3
27335,48.8621624,2.6322601,83.432,9.018,9.11,1547385622480000,159,3
27390,48.8621582,2.6322604,83.469,8.83,9.02,1547385622535000,159,3
27445,48.8621538,2.6322612,83.48,8.886,8.83,1547385622590000,159,3
27500,48.8621495,2.6322617,83.489,8.921,8.89,1547385622645000,159,3
27555,48.8621449,2.6322623,83.483,9.021,8.92,1547385622700000,159,3
27610,48.8621405,2.6322626,83.516,9.042,9.02,1547385622755000,159,3
27665,48.8621363,2.6322629,83.546,8.94,9.04,1547385622810000,159,3
27720,48.862132,2.6322632,83.552,8.887,8.94,1547385622865000,159,3
27775,48.8621273,2.6322636,83.52,9.012,8.89,1547385622920000,159,3
27830,48.8621229,2.6322641,83.515,8.959,9.01,1547385622975000,159,3
27885,48.8621188,2.6322647,83.522,8.75,8.96,1547385623030000,159,3
27940,48.8621144,2.6322655,83.503,8.803,8.75,1547385623085000,159,3
27995,48.8621099,2.6322659,83.514,8.877,8.8,1547385623140000,159,3
28049,48.8621057,2.6322662,83.546,8.819,8.88,1547385623194000,159,3
28104,48.8621015,2.6322665,83.6,8.794,8.82,1547385623249000,159,3
28159,48.8620972,2.6322667,83.63,8.784,8.79,1547385623304000,159,3
28214,48.8620929,2.632267,83.642,8.775,8.78,1547385623359000,159,3
28269,48.8620888,2.6322674,83.676,8.661,8.78,1547385623414000,159,3
28324,48.8620845,2.6322674,83.731,8.726,8.66,1547385623469000,159,3
28379,48.8620804,2.6322673,83.754,8.609,8.73,1547385623524000,159,3
28434,48.8620762,2.6322674,83.74,8.511,8.61,1547385623579000,159,3
28489,48.8620722,2.6322678,83.727,8.326,8.51,1547385623634000,159,3
28544,48.8620682,2.6322679,83.718,8.201,8.33,1547385623689000,159,3
28600,48.8620642,2.632268,83.7,8.154,8.2,1547385623745000,159,3
28654,48.8620596,2.6322682,83.69,8.484,8.15,1547385623799000,159,3
28709,48.8620556,2.6322685,83.723,8.435,8.48,1547385623854000,159,3
28764,48.8620515,2.6322687,83.73,8.322,8.44,1547385623909000,159,3
28820,48.8620474,2.6322687,83.73,8.317,8.32,1547385623965000,159,3
28874,48.8620436,2.6322688,83.725,8.074,8.32,1547385624019000,159,3
28929,48.8620394,2.632269,83.703,8.191,8.07,1547385624074000,159,3
28984,48.8620353,2.6322689,83.694,8.232,8.19,1547385624129000,159,3
29040,48.8620313,2.6322688,83.686,8.182,8.23,1547385624185000,159,3
29095,48.8620272,2.6322686,83.651,8.189,8.18,1547385624240000,159,3
29150,48.8620231,2.6322684,83.607,8.17,8.19,1547385624295000,159,3
29205,48.862019,2.6322684,83.576,8.171,8.17,1547385624350000,159,3
29260,48.8620149,2.6322683,83.575,8.165,8.17,1547385624405000,159,3
29315,48.8620107,2.6322684,83.569,8.314,8.17,1547385624460000,159,3
29370,48.8620066,2.6322683,83.555,8.271,8.31,1547385624515000,159,3
29425,48.8620025,2.632268,83.562,8.332,8.27,1547385624570000,159,3
29480,48.8619983,2.6322677,83.581,8.42,8.33,1547385624625000,159,3
29535,48.8619941,2.6322674,83.581,8.474,8.42,1547385624680000,159,3
29590,48.8619898,2.6322674,83.554,8.454,8.47,1547385624735000,159,3
29645,48.8619857,2.6322676,83.552,8.418,8.45,1547385624790000,159,3
29700,48.8619815,2.6322677,83.555,8.473,8.42,1547385624845000,159,3
29755,48.8619772,2.6322678,83.569,8.574,8.47,1547385624900000,159,3
29810,48.8619729,2.6322678,83.552,8.577,8.57,1547385624955000,159,3
29865,48.8619686,2.6322679,83.55,8.621,8.58,1547385625010000,159,3
29920,48.8619644,2.6322678,83.556,8.542,8.62,1547385625065000,159,3
29975,48.8619603,2.6322678,83.553,8.461,8.54,1547385625120000,159,3
30030,48.861956,2.6322679,83.535,8.549,8.46,1547385625175000,159,3
30085,48.8619516,2.6322679,83.505,8.574,8.55,1547385625230000,159,3
30140,48.8619473,2.6322681,83.501,8.673,8.57,1547385625285000,159,3
30195,48.861943,2.6322683,83.514,8.659,8.67,1547385625340000,159,3
30250,48.8619388,2.6322682,83.515,8.644,8.66,1547385625395000,159,3
30305,48.8619346,2.6322682,83.529,8.61,8.64,1547385625450000,159,3
30360,48.8619303,2.632268,83.533,8.648,8.61,1547385625505000,159,3
30415,48.8619262,2.6322678,83.539,8.551,8.65,1547385625560000,159,3
30470,48.8619221,2.6322675,83.569,8.557,8.55,1547385625615000,159,3
30525,48.8619178,2.6322673,83.572,8.599,8.56,1547385625670000,159,3
30580,48.8619135,2.6322674,83.554,8.623,8.6,1547385625725000,159,3
30635,48.8619094,2.6322674,83.561,8.553,8.62,1547385625780000,159,3
30690,48.8619052,2.6322675,83.555,8.513,8.55,1547385625835000,159,3
30745,48.8619009,2.6322674,83.541,8.552,8.51,1547385625890000,159,3
30800,48.8618969,2.632267,83.565,8.45,8.55,1547385625945000,159,3
30855,48.8618929,2.6322665,83.587,8.356,8.45,1547385626000000,159,3
30910,48.861889,2.6322663,83.612,8.269,8.36,1547385626055000,159,3
30965,48.8618852,2.6322659,83.633,8.142,8.27,1547385626110000,159,3
31020,48.8618812,2.6322655,83.631,8.132,8.14,1547385626165000,159,3
31074,48.8618767,2.6322652,83.618,8.411,8.13,1547385626219000,159,3
31129,48.8618724,2.6322653,83.626,8.498,8.41,1547385626274000,159,3
31184,48.8618685,2.6322652,83.662,8.42,8.5,1547385626329000,159,3
31239,48.8618645,2.6322649,83.648,8.334,8.42,1547385626384000,159,3
31294,48.8618605,2.6322648,83.679,8.313,8.33,1547385626439000,159,3
31349,48.8618565,2.6322648,83.706,8.302,8.31,1547385626494000,159,3
31404,48.8618524,2.6322647,83.743,8.363,8.3,1547385626549000,159,3
31459,48.8618482,2.6322645,83.751,8.417,8.36,1547385626604000,159,3
31514,48.8618441,2.6322642,83.702,8.288,8.42,1547385626659000,159,3
31569,48.8618401,2.6322641,83.666,8.207,8.29,1547385626714000,159,3
31625,48.861836,2.6322642,83.659,8.28,8.21,1547385626770000,159,3
31679,48.8618319,2.6322646,83.656,8.294,8.28,1547385626824000,159,3
31734,48.8618276,2.6322647,83.656,8.393,8.29,1547385626879000,159,3
31789,48.8618237,2.6322645,83.671,8.309,8.39,1547385626934000,159,3
31845,48.8618195,2.6322643,83.646,8.349,8.31,1547385626990000,159,3
31899,48.8618152,2.6322641,83.621,8.39,8.35,1547385627044000,159,3
31954,48.861811,2.6322637,83.611,8.452,8.39,1547385627099000,159,3
32009,48.8618069,2.6322634,83.599,8.406,8.45,1547385627154000,159,3
32065,48.8618028,2.6322633,83.581,8.376,8.41,1547385627210000,159,3
32120,48.8617985,2.6322631,83.557,8.422,8.38,1547385627265000,159,3
32175,48.8617944,2.6322629,83.562,8.409,8.42,1547385627320000,159,3
32230,48.8617902,2.6322624,83.564,8.507,8.41,1547385627375000,159,3
32285,48.8617858,2.6322617,83.558,8.64,8.51,1547385627430000,159,3
32340,48.8617814,2.6322614,83.556,8.743,8.64,1547385627485000,159,3
32395,48.8617771,2.6322611,83.535,8.687,8.74,1547385627540000,159,3
32450,48.861773,2.6322609,83.55,8.663,8.69,1547385627595000,159,3
32505,48.8617688,2.6322607,83.552,8.677,8.66,1547385627650000,159,3
32560,48.8617646,2.6322603,83.54,8.599,8.68,1547385627705000,159,3
32615,48.8617604,2.6322602,83.547,8.625,8.6,1547385627760000,159,3
32670,48.8617559,2.6322601,83.554,8.708,8.62,1547385627815000,159,3
32725,48.8617518,2.63226,83.582,8.633,8.71,1547385627870000,159,3
32780,48.8617478,2.6322597,83.611,8.458,8.63,1547385627925000,159,3
32835,48.8617436,2.6322592,83.623,8.509,8.46,1547385627980000,159,3
32890,48.8617395,2.6322587,83.641,8.468,8.51,1547385628035000,159,3
32945,48.8617353,2.6322585,83.616,8.466,8.47,1547385628090000,159,3
33000,48.861731,2.6322584,83.62,8.515,8.47,1547385628145000,159,3
33055,48.8617267,2.6322582,83.614,8.569,8.51,1547385628200000,159,3
33110,48.8617223,2.632258,83.605,8.649,8.57,1547385628255000,159,3
33165,48.8617183,2.6322576,83.634,8.568,8.65,1547385628310000,159,3
33220,48.8617142,2.6322574,83.65,8.513,8.57,1547385628365000,159,3
33275,48.8617099,2.6322573,83.659,8.542,8.51,1547385628420000,159,3
33330,48.8617056,2.632257,83.667,8.57,8.54,1547385628475000,159,3
33385,48.8617015,2.6322564,83.662,8.536,8.57,1547385628530000,159,3
33440,48.8616971,2.6322561,83.668,8.64,8.54,1547385628585000,159,3
33495,48.8616928,2.6322559,83.665,8.64,8.64,1547385628640000,159,3
33550,48.8616886,2.6322555,83.655,8.646,8.64,1547385628695000,159,3
33605,48.8616844,2.6322551,83.635,8.6,8.65,1547385628750000,159,3
33660,48.86168,2.6322549,83.583,8.593,8.6,1547385628805000,159,3
33715,48.8616756,2.6322547,83.534,8.654,8.59,1547385628860000,159,3
33770,48.8616712,2.6322542,83.512,8.768,8.65,1547385628915000,159,3
33825,48.8616665,2.6322541,83.505,8.97,8.77,1547385628970000,159,3
33880,48.8616622,2.632254,83.523,8.846,8.97,1547385629025000,159,3
33935,48.861658,2.6322534,83.547,8.815,8.85,1547385629080000,159,3
33990,48.8616538,2.6322527,83.544,8.786,8.81,1547385629135000,159,3
34045,48.8616493,2.6322521,83.513,8.883,8.79,1547385629190000,159,3
34100,48.8616446,2.6322515,83.443,9.039,8.88,1547385629245000,159,3
34155,48.86164,2.6322509,83.41,9.153,9.04,1547385629300000,159,3
34210,48.8616353,2.6322503,83.418,9.281,9.15,1547385629355000,159,3
34265,48.8616309,2.6322495,83.387,9.208,9.28,1547385629410000,159,3
34320,48.8616262,2.6322487,83.366,9.313,9.21,1547385629465000,159,3
34375,48.8616217,2.6322477,83.38,9.316,9.31,1547385629520000,159,3
34430,48.8616172,2.6322467,83.356,9.304,9.32,1547385629575000,159,3
34485,48.8616127,2.6322456,83.335,9.315,9.3,1547385629630000,159,3
34540,48.8616082,2.6322447,83.304,9.232,9.32,1547385629685000,159,3
34595,48.8616036,2.6322438,83.24,9.2,9.23,1547385629740000,159,3
34650,48.8615989,2.6322433,83.197,9.328,9.2,1547385629795000,159,3
34705,48.8615941,2.6322425,83.15,9.468,9.33,1547385629850000,159,3
34760,48.8615894,2.6322416,83.139,9.581,9.47,1547385629905000,159,3
34815,48.8615849,2.6322411,83.15,9.535,9.58,1547385629960000,159,3
34870,48.8615804,2.6322406,83.143,9.371,9.54,1547385630015000,159,3
34925,48.861576,2.6322398,83.115,9.303,9.37,1547385630070000,159,3
34980,48.8615715,2.6322388,83.15,9.359,9.31,1547385630125000,159,3
35035,48.8615669,2.6322381,83.188,9.408,9.36,1547385630180000,159,3
35090,48.8615624,2.6322374,83.205,9.409,9.41,1547385630235000,159,3
35145,48.8615579,2.6322367,83.208,9.31,9.41,1547385630290000,159,3
35200,48.8615535,2.632236,83.234,9.349,9.31,1547385630345000,159,3
35255,48.8615491,2.632235,83.262,9.303,9.35,1547385630400000,159,3
35310,48.8615449,2.6322341,83.279,9.17,9.3,1547385630455000,159,3
35365,48.8615403,2.6322335,83.269,9.282,9.17,1547385630510000,159,3
35420,48.8615359,2.6322329,83.276,9.312,9.28,1547385630565000,159,3
35475,48.8615312,2.6322325,83.305,9.417,9.31,1547385630620000,159,3
35530,48.8615267,2.6322323,83.348,9.347,9.42,1547385630675000,159,3
35585,48.8615221,2.6322321,83.377,9.395,9.35,1547385630730000,159,3
35640,48.8615175,2.632232,83.432,9.437,9.39,1547385630785000,159,3
35695,48.861513,2.6322319,83.498,9.352,9.44,1547385630840000,159,3
35750,48.8615086,2.632232,83.544,9.201,9.35,1547385630895000,159,3
35805,48.8615038,2.632232,83.55,9.43,9.2,1547385630950000,159,3
35860,48.8614992,2.6322321,83.578,9.345,9.43,1547385631005000,159,3
35915,48.8614948,2.6322321,83.647,9.226,9.35,1547385631060000,159,3
35970,48.86149,2.6322322,83.635,9.318,9.23,1547385631115000,159,3
36025,48.8614852,2.6322323,83.606,9.371,9.32,1547385631170000,159,3
36080,48.8614807,2.6322322,83.599,9.186,9.37,1547385631225000,159,3
36135,48.8614763,2.6322321,83.604,9.04,9.19,1547385631280000,159,3
36190,48.8614718,2.6322319,83.595,9,9.04,1547385631335000,159,3
36245,48.8614671,2.6322319,83.599,9.117,9,1547385631390000,159,3
36300,48.8614625,2.6322317,83.614,9.167,9.12,1547385631445000,159,3
36355,48.861458,2.6322316,83.622,9.167,9.17,1547385631500000,159,3
36410,48.8614534,2.6322315,83.64,9.213,9.17,1547385631555000,159,3
36465,48.8614487,2.632232,83.64,9.228,9.21,1547385631610000,159,3
36520,48.8614441,2.6322322,83.616,9.236,9.23,1547385631665000,159,3
36575,48.8614398,2.6322322,83.61,9.072,9.24,1547385631720000,159,3
36630,48.8614353,2.6322323,83.617,9.043,9.07,1547385631775000,159,3
36685,48.8614306,2.6322327,83.586,9.148,9.04,1547385631830000,159,3
36740,48.861426,2.632233,83.573,9.167,9.15,1547385631885000,159,3
36795,48.8614213,2.6322331,83.566,9.257,9.17,1547385631940000,159,3
36850,48.8614168,2.6322329,83.581,9.218,9.26,1547385631995000,159,3
